x,y,r,E_x,E_y,E_z,E,phi
1,63,50.695167422546305,-6.89342056390329e-05,1.2841155923544443e-06,1.924457211201425e-08,6.894616762585546e-05,6.890471706358336e-05
1,64,50.96076922496363,-6.762502371084589e-05,1.3579913196953928e-06,1.8957106313432885e-08,6.763866003764945e-05,6.756703201637589e-05
1,65,51.24451190127583,-6.621342074050541e-05,1.427099083780919e-06,1.864118311607413e-08,6.622880072481933e-05,6.618873442419257e-05
1,66,51.54609587543949,-6.476498020877376e-05,1.49242350231402e-06,1.831546666265874e-08,6.478217598081616e-05,6.471283384881405e-05
1,67,51.86520991955976,-6.322380589162221e-05,1.5529102651762788e-06,1.796232776007814e-08,6.324287694561682e-05,6.320388741956453e-05
1,68,52.20153254455275,-6.165331523791017e-05,1.6097347294400058e-06,1.7599829134316305e-08,6.167432882065501e-05,6.16070133184615e-05
1,69,52.55473337388365,-5.999976858394651e-05,1.661787864302539e-06,1.7211054045845756e-08,6.0022779552878584e-05,5.998441796068452e-05
1,70,52.92447448959697,-5.83240518023311e-05,1.7104186188099034e-06,1.6813390050874564e-08,5.834912881254234e-05,5.828343758985642e-05
1,71,53.31041174104736,-5.657469904921325e-05,1.7544546146062077e-06,1.639069901522859e-08,5.660189883880908e-05,5.6563580723064715e-05
1,72,53.71219600798314,-5.48097359824659e-05,1.7953994304848548e-06,1.5959622364680504e-08,5.483913631971376e-05,5.4774528360644e-05
1,73,54.12947441089743,-5.29801060186566e-05,1.8320085207023614e-06,1.5504863635376842e-08,5.301177349767517e-05,5.2972781862095006e-05
1,74,54.56189146281496,-5.1140684982116446e-05,1.8659206933776808e-06,1.5042250285686866e-08,5.1174715893137504e-05,5.111051131923928e-05
1,75,55.00909015790027,-4.924497820615678e-05,1.8958114086089985e-06,1.4557387306371331e-08,4.928145890027399e-05,4.9240940475339644e-05
1,76,55.47071299343465,-4.734446071502236e-05,1.923435927701111e-06,1.4065223788958835e-08,4.738351785161996e-05,4.731888850202128e-05
1,77,55.94640292279746,-4.539536661679396e-05,1.9473837227592628e-06,1.3552322495846117e-08,4.5437119157163166e-05,4.539406861993742e-05
1,78,56.43580423808985,-4.344555567786936e-05,1.9695090643042748e-06,1.303269348281686e-08,4.349017640760178e-05,4.3424121056502756e-05
1,79,56.938563381947034,-4.145416751002523e-05,1.988311761150365e-06,1.2493909954147165e-08,4.1501825787627055e-05,4.145505049132887e-05
1,80,57.4543296888929,-3.946526546967129e-05,2.0057293533418127e-06,1.1948986261504772e-08,3.951620264662027e-05,3.9447497534202026e-05
1,81,57.982756057296896,-3.74410763127302e-05,2.0201708016355144e-06,1.1386554900837901e-08,3.749553860364056e-05,3.744359178464525e-05
1,82,58.52349955359813,-3.542171550585029e-05,2.0336429731266105e-06,1.0818582096981704e-08,3.548004721193675e-05,3.5407155930931e-05
1,83,59.07622195096772,-3.337267848198747e-05,2.0444652124039416e-06,1.0234804499372472e-08,3.3435245053955603e-05,3.337630583839203e-05
1,84,59.64059020499378,-3.133000743664892e-05,2.054701455848372e-06,9.64609224725463e-09,3.139731289617374e-05,3.1318225506123114e-05
1,85,60.21627686929839,-2.926264324288354e-05,2.062584836709929e-06,9.043326855826924e-09,2.9335245483047592e-05,2.9266902926695283e-05
1,86,60.802960454241045,-2.7202452361364555e-05,2.0702255442224237e-06,8.436239075286463e-09,2.728111653591892e-05,2.7193055832703256e-05
1,87,61.40032573203501,-2.5121989056998278e-05,2.0757757355056383e-06,7.816891694076292e-09,2.520760282509725e-05,2.5126451838250435e-05
1,88,62.00806399170998,-2.3048861912438066e-05,2.08138216840299e-06,7.193837588278883e-09,2.3142649782185343e-05,2.304150436169198e-05
1,89,62.625873247404705,-2.0959394436121132e-05,2.085122706502983e-06,6.5603527745652885e-09,2.1062858183739173e-05,2.0963687501444455e-05
1,90,63.25345840347388,-1.887687356936187e-05,2.089171799939192e-06,5.92377872336432e-09,1.899213072971246e-05,1.8871258948686013e-05
1,91,63.89053137985315,-1.678153330938885e-05,2.0915407684815042e-06,5.278632042539019e-09,1.691136986953759e-05,1.678534390156607e-05
1,92,64.53681120105021,-1.4692292275886249e-05,2.0944233821453713e-06,4.631014326291472e-09,1.4840824878356245e-05,1.4688177411723005e-05
1,93,65.19202405202648,-1.2593419828864898e-05,2.095772884673041e-06,3.9767054147996295e-09,1.2766616732101121e-05,1.2596497137275329e-05
1,94,65.85590330410783,-1.0499435947354939e-05,2.0977942355910926e-06,3.320543696589007e-09,1.0706956005023031e-05,1.0496631642376923e-05
1,95,66.52818951391959,-8.398752749004647e-06,2.098391487169692e-06,2.6595900447107866e-09,8.656922180876905e-06,8.400908666093143e-06
1,96,67.20863039818622,-6.301477367372892e-06,2.0997726918268455e-06,1.997401507653037e-09,6.642113094374963e-06,6.299848668037539e-06
1,97,67.89698078707183,-4.2002540356222055e-06,2.099801765812624e-06,1.3323328452205762e-09,4.69588151411226e-06,4.201363282439452e-06
1,98,68.59300255857006,-2.1007790643577085e-06,2.100681641219726e-06,6.666468553363864e-10,2.9708814313969653e-06,2.1002451364122904e-06
1,99,69.29646455628166,-0.0,2.1002451364122904e-06,-0.0,2.1002451364122904e-06,0.0
2,0,69.31089380465383,-0.0,-4.116039734109263e-06,-0.0,4.116039734109263e-06,0.0
2,1,68.59300255857006,-2.058326463804855e-06,-4.1169860530647835e-06,1.326682067508427e-09,4.602856043025314e-06,4.116039734109263e-06
2,2,67.88225099390856,-4.1154258285090055e-06,-4.115425855328234e-06,2.651460675887071e-09,5.820091644545374e-06,8.233972106129567e-06
2,3,67.17886572427373,-6.17444524504009e-06,-4.115717362761852e-06,3.975062294312444e-09,7.420439292606456e-06,1.234689144476573e-05
2,4,66.48308055437865,-8.229751452774397e-06,-4.1134381622383886e-06,5.292958268916708e-09,9.200500557274515e-06,1.646540683165327e-05
2,5,65.79513659838392,-1.0288815994471822e-05,-4.1128873144210935e-06,6.608499028948713e-09,1.1080416070774804e-05,2.0573767769242508e-05
2,6,65.11528238439882,-1.2341584850396654e-05,-4.109636217542602e-06,7.9145462372823e-09,1.3007839524691264e-05,2.469118146049546e-05
2,7,64.4437739428721,-1.4399785615052395e-05,-4.107906134351804e-06,9.217057733924605e-09,1.4974271385355226e-05,2.879304020432771e-05
2,8,63.7808748764079,-1.6448945590586977e-05,-4.103278786979741e-06,1.0506311816425271e-08,1.695301796814823e-05,3.2906993729199066e-05
2,9,63.12685640834652,-1.850496125940208e-05,-4.099878839308387e-06,1.1790846767346285e-08,1.8953699816475097e-05,3.699959777828719e-05
2,10,62.48199740725323,-2.0548959465534014e-05,-4.0933144408351145e-06,1.3058394621601465e-08,2.0952687864552826e-05,4.110675140781584e-05
2,11,61.84658438426491,-2.260089954304702e-05,-4.087595037999058e-06,1.4320036917655441e-08,2.2967570581431436e-05,4.518622665995742e-05
2,12,61.220911460055866,-2.4637541897444792e-05,-4.078371157311439e-06,1.556100724087501e-08,2.4972821710613395e-05,4.9281941483813956e-05
